   4.719890e+01    4.684740e+01    4.620380e+01    1.653200e+01    2.966690e+01    1.651490e+01    6.360000e+02    6.360000e+02    1.710000e-02    6.766840e+01    6.852700e+00    7.553820e+01    7.522860e+01    7.454540e+01    6.869900e+00    1.710000e-02 
   4.763470e+01    4.732040e+01    4.667800e+01    1.669790e+01    2.994580e+01    1.667150e+01    6.420000e+02    6.420000e+02    1.750000e-02    6.830560e+01    6.915600e+00    7.623860e+01    7.599830e+01    7.531620e+01    6.936700e+00    1.740000e-02 
   4.815320e+01    4.779840e+01    4.716560e+01    1.687510e+01    3.027890e+01    1.685680e+01    6.490000e+02    6.490000e+02    1.760000e-02    6.905470e+01    6.994200e+00    7.706640e+01    7.676910e+01    7.608780e+01    7.011900e+00    1.750000e-02 
   4.859170e+01    4.828690e+01    4.764620e+01    1.704870e+01    3.055730e+01    1.701680e+01    6.550000e+02    6.550000e+02    1.770000e-02    6.969180e+01    7.060000e+00    7.776940e+01    7.753710e+01    7.685780e+01    7.081200e+00    1.760000e-02 
   4.911050e+01    4.876520e+01    4.813120e+01    1.722380e+01    3.088850e+01    1.720420e+01    6.620000e+02    6.620000e+02    1.780000e-02    7.045200e+01    7.129500e+00    7.859930e+01    7.831620e+01    7.763410e+01    7.147600e+00    1.780000e-02 
   4.954090e+01    4.924360e+01    4.860730e+01    1.739950e+01    3.116410e+01    1.735890e+01    6.680000e+02    6.680000e+02    1.800000e-02    7.109870e+01    7.191900e+00    7.930850e+01    7.909440e+01    7.840410e+01    7.217200e+00    1.790000e-02 
   5.005580e+01    4.972190e+01    4.908730e+01    1.756640e+01    3.149300e+01    1.754460e+01    6.750000e+02    6.750000e+02    1.820000e-02    7.184700e+01    7.265700e+00    8.013090e+01    7.986680e+01    7.917740e+01    7.285800e+00    1.820000e-02 
   5.049240e+01    5.020610e+01    4.956430e+01    1.774810e+01    3.176900e+01    1.770500e+01    6.810000e+02    6.810000e+02    1.850000e-02    7.249240e+01    7.332800e+00    8.084360e+01    8.063940e+01    7.995710e+01    7.361700e+00    1.840000e-02 
   5.101520e+01    5.069300e+01    5.005450e+01    1.791520e+01    3.210700e+01    1.788970e+01    6.880000e+02    6.880000e+02    1.860000e-02    7.324440e+01    7.403200e+00    8.166610e+01    8.140940e+01    8.072750e+01    7.423900e+00    1.850000e-02 
   5.152440e+01    5.116360e+01    5.053010e+01    1.808940e+01    3.243510e+01    1.807070e+01    6.950000e+02    6.950000e+02    1.860000e-02    7.398590e+01    7.477800e+00    8.248230e+01    8.218810e+01    8.149170e+01    7.496400e+00    1.860000e-02 
