   9.176800e-01    6.949800e-01    1.151400e-01    8.352300e-01    5.072000e-01    6.870000e-02    1.010500e-01 
   9.187400e-01    6.981300e-01    1.165900e-01    8.370100e-01    5.103400e-01    6.957000e-02    1.016600e-01 
   9.200300e-01    7.016200e-01    1.180600e-01    8.387300e-01    5.136400e-01    7.047000e-02    1.023000e-01 
   9.211100e-01    7.046300e-01    1.196000e-01    8.404300e-01    5.173100e-01    7.146000e-02    1.028400e-01 
   9.225100e-01    7.081700e-01    1.210800e-01    8.425300e-01    5.204600e-01    7.249000e-02    1.033600e-01 
   9.236300e-01    7.114500e-01    1.225700e-01    8.442600e-01    5.234600e-01    7.360000e-02    1.041100e-01 
   9.248500e-01    7.150000e-01    1.240100e-01    8.458400e-01    5.265800e-01    7.450000e-02    1.048400e-01 
   9.260100e-01    7.181200e-01    1.255700e-01    8.475800e-01    5.298300e-01    7.559000e-02    1.054200e-01 
   9.269700e-01    7.213200e-01    1.271100e-01    8.493800e-01    5.331600e-01    7.654000e-02    1.061100e-01 
   9.281800e-01    7.247200e-01    1.286200e-01    8.512900e-01    5.365000e-01    7.752000e-02    1.067300e-01 
   9.294000e-01    7.278200e-01    1.300700e-01    8.529500e-01    5.401300e-01    7.842000e-02    1.072900e-01 
   9.305800e-01    7.307200e-01    1.316100e-01    8.545000e-01    5.435000e-01    7.927000e-02    1.079000e-01 
   9.315600e-01    7.339300e-01    1.329200e-01    8.561500e-01    5.465400e-01    8.031000e-02    1.084400e-01 
   9.326100e-01    7.368400e-01    1.343000e-01    8.576500e-01    5.496000e-01    8.130000e-02    1.089300e-01 
   9.337100e-01    7.395500e-01    1.358200e-01    8.592800e-01    5.526600e-01    8.227000e-02    1.096600e-01 
   9.347200e-01    7.425200e-01    1.372400e-01    8.607600e-01    5.560000e-01    8.357000e-02    1.102000e-01 
   9.357600e-01    7.455500e-01    1.384600e-01    8.624400e-01    5.585900e-01    8.450000e-02    1.106500e-01 
   9.367200e-01    7.484300e-01    1.400000e-01    8.639900e-01    5.616200e-01    8.559000e-02    1.113400e-01 
   9.377900e-01    7.516500e-01    1.414800e-01    8.654700e-01    5.644900e-01    8.670000e-02    1.120900e-01 
   9.386700e-01    7.544100e-01    1.427600e-01    8.667800e-01    5.677100e-01    8.788000e-02    1.128100e-01 
   9.395800e-01    7.575900e-01    1.441300e-01    8.682400e-01    5.706400e-01    8.901000e-02    1.134200e-01 
   9.405800e-01    7.606000e-01    1.455600e-01    8.697000e-01    5.736200e-01    9.008000e-02    1.140300e-01 
   9.416900e-01    7.633100e-01    1.470200e-01    8.712800e-01    5.765000e-01    9.128000e-02    1.145400e-01 
   9.426300e-01    7.658700e-01    1.486700e-01    8.727900e-01    5.794100e-01    9.212000e-02    1.151200e-01 
   9.436800e-01    7.687800e-01    1.499100e-01    8.743100e-01    5.826400e-01    9.308000e-02    1.157200e-01 
   9.445400e-01    7.710900e-01    1.513700e-01    8.756700e-01    5.856300e-01    9.407000e-02    1.163600e-01 
   9.452500e-01    7.732700e-01    1.527100e-01    8.771500e-01    5.885500e-01    9.515000e-02    1.170100e-01 
   9.462100e-01    7.757300e-01    1.541900e-01    8.788100e-01    5.915600e-01    9.628000e-02    1.175600e-01 
   9.471000e-01    7.783400e-01    1.556400e-01    8.804200e-01    5.942500e-01    9.729000e-02    1.182800e-01 
   9.481000e-01    7.805400e-01    1.572000e-01    8.821100e-01    5.972300e-01    9.849000e-02    1.188200e-01 
   9.489100e-01    7.829200e-01    1.585700e-01    8.837900e-01    6.000100e-01    9.957000e-02    1.193900e-01 
   9.496800e-01    7.855900e-01    1.599000e-01    8.851200e-01    6.028300e-01    1.005400e-01    1.200000e-01 
   9.503100e-01    7.881000e-01    1.616400e-01    8.865800e-01    6.058300e-01    1.015700e-01    1.205300e-01 
   9.511500e-01    7.906100e-01    1.630800e-01    8.879600e-01    6.086500e-01    1.027400e-01    1.212900e-01 
   9.518300e-01    7.930200e-01    1.644700e-01    8.892000e-01    6.115300e-01    1.036800e-01    1.218100e-01 
   9.525500e-01    7.952000e-01    1.659500e-01    8.905100e-01    6.143800e-01    1.047700e-01    1.224300e-01 
   9.532600e-01    7.973800e-01    1.674900e-01    8.916200e-01    6.170600e-01    1.058400e-01    1.230100e-01 
   9.538600e-01    7.998900e-01    1.690800e-01    8.929400e-01    6.198300e-01    1.070000e-01    1.236300e-01 
   9.545400e-01    8.021900e-01    1.708100e-01    8.941600e-01    6.224900e-01    1.083500e-01    1.241200e-01 
   9.552700e-01    8.045200e-01    1.723100e-01    8.952500e-01    6.253300e-01    1.095800e-01    1.247000e-01 
   9.558900e-01    8.066100e-01    1.740100e-01    8.965000e-01    6.281800e-01    1.107200e-01    1.253300e-01 
   9.564900e-01    8.086800e-01    1.753200e-01    8.976800e-01    6.307800e-01    1.118500e-01    1.258400e-01 
   9.572400e-01    8.110800e-01    1.766500e-01    8.989800e-01    6.335500e-01    1.130500e-01    1.263400e-01 
   9.578300e-01    8.132300e-01    1.782600e-01    8.999900e-01    6.358900e-01    1.141500e-01    1.269000e-01 
   9.584400e-01    8.155500e-01    1.799000e-01    9.013200e-01    6.387300e-01    1.152100e-01    1.274000e-01 
   9.590900e-01    8.176100e-01    1.814300e-01    9.026400e-01    6.415500e-01    1.162600e-01    1.279200e-01 
   9.596100e-01    8.197900e-01    1.828000e-01    9.037700e-01    6.443800e-01    1.173900e-01    1.285800e-01 
